date,price,bedrooms,grade,has_basement,living_in_m2,renovated,nice_view,perfect_condition,real_bathrooms,has_lavatory,single_floor,month,quartile_zone
2015-01-02,287000.0,4,7,False,120.7739,False,False,False,1,True,False,1,3
2014-11-19,900000.0,2,7,False,115.19972,False,False,False,1,False,True,11,4
2014-05-05,300000.0,3,7,False,97.54814999999999,False,False,False,2,False,True,5,2
2015-01-15,470000.0,4,9,False,250.8381,False,False,False,2,True,False,1,1
2014-12-10,243500.0,4,7,False,149.57383,False,False,False,2,False,True,12,1
2015-03-04,520000.0,3,7,True,205.31563,False,False,False,2,True,True,3,1
2015-03-19,157500.0,3,6,True,102.1933,False,False,False,1,False,True,3,1
2014-05-08,647500.0,4,8,True,191.38018,False,False,False,1,True,True,5,2
2015-04-29,488500.0,3,7,True,158.86413,False,False,False,2,False,True,4,4
2015-01-14,290000.0,4,7,False,190.45115,False,False,False,2,True,False,1,1
2015-04-23,439500.0,3,7,True,148.6448,False,False,False,2,True,True,4,2
2014-05-27,457500.0,3,7,True,170.94152,False,False,True,1,True,True,5,2
2014-06-10,608000.0,4,8,True,231.32847,False,False,False,2,True,True,6,3
2014-05-15,695000.0,4,9,False,292.64445,False,False,False,3,False,False,5,4
2015-02-18,175000.0,2,7,False,107.76748,False,False,False,1,False,True,2,2
2014-06-26,815000.0,4,8,True,243.40586,False,True,False,2,True,True,6,3
2014-08-04,328000.0,4,8,False,171.87055,False,False,False,2,True,False,8,2
2014-05-16,254000.0,4,7,False,140.28353,False,False,False,2,False,True,5,2
2014-05-16,725000.0,5,9,False,262.91549,False,False,False,2,True,False,5,4
2014-12-04,458000.0,3,9,True,129.13517,False,False,False,4,False,False,12,4
2014-08-01,354000.0,3,7,False,117.05778,False,False,False,1,True,True,8,3
2014-06-13,585000.0,3,7,True,173.72861,False,False,False,1,False,False,6,3
2014-11-29,226000.0,3,7,True,141.21256,False,False,False,1,False,True,11,2
2014-07-24,294000.0,2,7,True,128.20614,False,False,False,2,True,False,7,2
2014-07-15,219000.0,3,7,False,98.47718,False,False,False,1,True,True,7,1
2014-08-22,265000.0,3,7,False,152.36092,False,False,False,2,True,False,8,2
2014-06-23,420000.0,3,6,True,111.4836,False,False,False,2,False,True,6,3
2014-09-10,720000.0,3,8,False,316.79923,False,False,False,3,True,False,9,2
2014-05-21,220000.0,3,7,False,98.47718,False,True,True,1,False,True,5,1
2015-02-27,275000.0,4,5,False,133.78032,False,False,False,2,False,True,2,2
2014-08-25,962800.0,4,9,False,351.17334,False,False,False,2,True,False,8,4
2014-08-20,580000.0,3,8,False,161.65122,False,True,False,2,True,False,8,3
2015-02-26,517000.0,4,7,False,109.62554,False,False,False,1,False,False,2,2
2014-10-24,239000.0,4,7,False,127.27711,False,False,False,2,False,False,10,1
2015-05-05,546000.0,3,7,True,142.14159,False,False,False,3,False,True,5,4
2014-12-18,175000.0,2,5,False,74.3224,False,False,False,1,False,True,12,1
2014-05-30,642000.0,4,9,False,237.83168,False,False,False,2,True,False,5,3
2015-04-23,1125000.0,4,10,True,294.50251,False,False,False,3,True,False,4,4
2014-08-05,445000.0,4,7,False,182.08988,False,False,False,3,True,False,8,2
2014-06-19,177000.0,3,7,False,106.83845,False,False,False,1,True,True,6,1
2014-09-25,407000.0,2,6,False,68.74822,False,False,False,1,False,True,9,3
2015-03-25,227000.0,2,7,False,96.61912,False,False,False,1,False,True,3,2
2015-02-25,450000.0,3,7,False,93.83203,False,False,False,2,False,False,2,3
2015-03-16,664000.0,4,8,True,233.18653,False,False,True,2,True,True,3,4
2014-09-10,389900.0,4,6,False,158.86413,False,False,False,1,False,False,9,1
2014-09-09,270000.0,3,7,False,115.19972,False,False,False,1,False,True,9,1
2014-06-05,795000.0,4,8,True,192.30921,False,False,False,2,True,True,6,4
2015-04-23,630000.0,3,8,True,324.23147,False,False,False,2,True,False,4,3
2015-04-17,262000.0,3,7,False,183.01891,False,False,False,2,True,False,4,1
2015-01-28,774000.0,4,9,False,262.91549,False,False,False,2,True,False,1,4
2015-04-21,535000.0,4,8,False,172.79958,False,False,False,2,True,False,4,3
2014-09-24,400000.0,4,7,False,201.59951,False,False,False,2,True,True,9,1
2014-11-19,506400.0,3,8,True,195.09629999999999,False,False,False,2,True,True,11,2
2014-11-12,524950.0,2,7,False,170.01248999999999,False,False,False,2,True,False,11,3
2014-11-17,445000.0,4,6,True,135.63838,False,True,False,1,False,True,11,2
2014-11-06,437500.0,3,7,False,196.95436,False,False,False,2,True,False,11,3
2014-11-10,145000.0,2,6,False,74.3224,False,False,False,1,False,True,11,4
2014-11-04,800000.0,4,8,False,166.29637,False,False,False,1,True,False,11,3
2014-12-18,570000.0,2,7,False,102.1933,False,False,False,1,False,True,12,4
2014-06-26,460000.0,3,7,True,160.72219,False,False,False,2,True,True,6,2
2014-09-10,490000.0,3,8,False,140.28353,False,False,False,1,True,True,9,4
2015-04-09,557800.0,4,7,False,143.99965,False,False,True,1,True,True,4,4
2014-10-14,610000.0,4,8,False,213.6769,False,False,True,2,True,False,10,4
2015-04-20,567000.0,3,7,False,151.43189,False,True,False,1,True,False,4,3
2015-02-02,490000.0,5,8,False,199.74145,False,False,False,2,False,False,2,3
2014-08-20,195000.0,3,6,False,120.7739,False,False,False,1,False,True,8,1
2014-06-06,589500.0,4,9,False,244.33489,False,False,False,2,True,False,6,3
2014-09-22,287000.0,4,7,True,210.88981,False,True,False,2,True,True,9,1
2014-05-06,513000.0,4,8,False,185.806,False,False,False,2,True,False,5,2
2014-06-04,785000.0,3,8,False,155.14801,False,False,True,1,True,True,6,4
2014-05-29,445000.0,4,7,True,184.87697,False,False,False,1,True,False,5,2
2015-03-12,226800.0,2,7,False,115.19972,False,False,False,1,False,True,3,1
2014-10-07,518000.0,4,8,False,262.91549,False,False,False,2,True,False,10,2
2015-02-23,340000.0,2,7,True,157.9351,False,True,False,1,False,True,2,1
2014-06-23,261350.0,3,7,False,129.13517,False,False,False,1,True,True,6,1
2015-01-16,560000.0,4,10,False,286.14124,False,True,False,3,False,False,1,1
2014-06-09,475000.0,4,7,False,183.94794,False,False,True,2,True,True,6,2
2014-11-07,267000.0,3,8,False,129.13517,False,False,False,2,False,False,11,1
2014-06-16,220000.0,3,7,False,130.99323,False,False,False,2,False,True,6,1
2014-09-05,562000.0,3,8,False,222.9672,False,False,True,2,True,False,9,4
2015-01-28,310650.0,3,7,False,140.28353,False,False,False,1,True,True,1,3
2014-06-16,92000.0,2,5,False,70.60628,False,False,False,1,False,False,6,1
2015-04-07,560000.0,3,7,True,150.50286,False,False,True,2,True,True,4,4
2014-09-10,415000.0,1,6,True,114.27069,False,False,False,1,False,True,9,3
2015-04-21,577000.0,2,7,False,101.26427,False,False,False,1,False,False,4,4
2014-10-23,178500.0,3,7,False,111.4836,False,False,True,1,False,True,10,1
2015-05-06,337500.0,3,7,True,125.41905,False,False,False,1,True,True,5,1
2014-05-05,419190.0,2,8,False,147.71577,False,False,False,2,True,False,5,3
2014-11-03,295000.0,2,6,False,120.7739,False,False,False,1,False,True,11,2
2015-05-04,500000.0,3,8,True,282.42512,False,False,False,2,False,True,5,2
2014-05-21,1130000.0,4,10,True,353.96043,False,True,False,3,True,True,5,4
2014-10-08,389000.0,3,7,False,128.20614,False,False,False,1,False,True,10,2
2014-10-10,1300000.0,5,8,True,197.88339,False,False,False,1,True,True,10,4
2015-04-28,273500.0,4,7,False,120.7739,False,False,False,2,True,True,4,1
2014-06-17,580000.0,5,7,True,250.8381,False,False,False,2,False,True,6,4
2014-07-10,720000.0,4,10,False,310.29602,False,True,False,2,True,False,7,3
2015-04-08,1000750.0,3,10,True,285.21220999999997,False,False,False,2,True,False,4,4
2014-07-31,438000.0,3,8,True,141.21256,False,False,False,2,True,False,7,3
2014-07-30,256703.0,3,7,False,155.14801,False,False,False,2,False,True,7,1
2014-08-27,632000.0,5,8,True,209.96078,False,False,False,2,True,True,8,3
2014-06-03,941500.0,5,9,True,324.23147,False,True,False,3,True,False,6,3
2014-12-11,592500.0,2,8,False,124.49002,False,False,False,2,False,False,12,4
2014-06-17,547000.0,4,7,True,159.79316,False,False,False,1,False,False,6,3
2014-07-11,790000.0,4,10,False,330.73468,False,False,False,3,True,False,7,4
2014-12-29,340895.0,2,7,False,85.47076,False,False,True,1,False,True,12,2
2014-08-27,230000.0,3,6,False,117.05778,False,False,False,1,True,True,8,3
2014-08-01,385000.0,4,7,True,189.52212,False,False,False,1,True,True,8,3
2015-05-04,575000.0,5,8,False,285.21220999999997,False,False,False,2,True,False,5,3
2015-01-06,365000.0,2,6,True,129.13517,False,False,False,1,False,True,1,2
2014-11-19,611900.0,1,8,False,113.34166,True,True,False,2,True,False,11,4
2014-07-31,393000.0,4,7,False,134.70935,False,False,True,2,False,True,7,2
2014-05-21,256750.0,3,7,True,184.87697,False,False,False,2,True,True,5,1
2014-07-17,430000.0,4,7,False,150.50286,False,False,False,1,False,False,7,3
2014-10-28,369950.0,4,7,False,190.45115,False,False,False,2,True,False,10,3
2015-04-20,636000.0,3,8,True,198.81242,False,False,False,2,True,False,4,4
2014-09-26,689000.0,4,10,False,299.14766,False,False,False,2,True,False,9,4
2015-03-26,358500.0,3,8,True,185.806,False,False,False,2,True,True,3,1
2014-08-14,980000.0,3,8,True,222.03817,True,False,False,2,True,False,8,4
2014-08-12,225000.0,3,7,True,154.21898,False,False,False,1,True,True,8,1
2015-02-10,1050000.0,4,8,True,301.93475,False,True,False,2,True,True,2,4
2014-10-22,360000.0,3,7,False,154.21898,False,False,False,1,False,True,10,2
2014-08-01,846000.0,4,10,True,252.69616,False,True,False,3,True,False,8,2
2015-04-23,915000.0,4,10,False,487.74075,False,False,False,4,True,False,4,3
2014-06-23,269950.0,4,7,False,235.97362,False,False,True,2,True,False,6,1
2015-01-05,330000.0,4,7,False,109.62554,False,False,False,2,False,True,1,2
2015-03-05,605000.0,3,9,False,228.54138,False,False,False,2,True,False,3,3
2014-06-13,454000.0,4,9,False,244.33489,False,False,False,2,True,False,6,1
2014-12-18,303000.0,2,7,True,92.903,False,False,False,1,True,False,12,3
2015-03-26,382000.0,3,7,False,167.2254,False,False,False,2,True,False,3,2
2014-12-08,465000.0,4,7,False,168.15443,False,False,False,1,True,False,12,4
2014-10-22,400000.0,3,7,False,136.56741,False,False,False,1,True,True,10,2
2014-05-21,520000.0,4,8,False,305.65087,False,False,False,2,True,False,5,2
2014-05-05,555000.0,3,8,False,180.23182,False,False,False,2,True,False,5,3
2014-07-25,260000.0,3,6,False,108.69651,False,False,True,2,False,True,7,2
2014-06-10,650000.0,4,7,False,237.83168,False,False,False,2,True,False,6,2
2014-11-11,283000.0,3,8,True,197.88339,False,False,False,2,True,True,11,1
2015-04-27,852000.0,3,7,True,222.9672,False,False,False,3,False,False,4,4
2014-07-22,324950.0,4,7,False,207.080787,False,False,False,2,True,False,7,1
2014-09-24,360000.0,3,8,False,128.299043,False,False,False,2,True,False,9,2
2014-09-27,500000.0,2,7,True,163.50928,False,True,False,1,False,True,9,1
2014-12-11,368500.0,5,7,True,235.04459,False,False,False,2,True,True,12,1
2014-09-23,734000.0,4,8,True,287.07027,True,True,False,2,True,False,9,1
2015-02-24,284200.0,3,7,True,143.07062,False,False,False,1,True,True,2,1
2014-06-24,336500.0,3,7,True,137.49644,False,False,False,1,False,True,6,2
2014-08-26,745000.0,4,8,True,182.08988,True,False,False,2,False,True,8,3
2015-04-01,210750.0,4,7,False,170.94152,False,False,False,1,True,False,4,1
2014-12-10,276000.0,3,8,False,231.792985,False,False,False,2,True,False,12,1
2014-12-11,300000.0,4,8,False,222.9672,False,False,False,2,True,False,12,1
2014-11-13,314000.0,5,7,True,205.31563,False,False,True,2,True,True,11,1
2014-09-08,657000.0,4,9,True,284.28318,False,False,False,2,True,True,9,4
2014-07-16,379950.0,3,8,False,189.52212,False,False,False,1,True,True,7,2
2015-05-04,907500.0,3,7,True,264.77355,False,True,False,2,True,False,5,3
2014-08-20,479000.0,4,8,False,240.61877,False,False,False,2,True,False,8,2
2014-06-17,204950.0,4,7,True,161.65122,False,False,False,1,True,True,6,1
2014-07-03,850000.0,3,9,False,229.47041,True,False,False,2,False,False,7,4
2014-05-19,290000.0,4,7,False,157.9351,False,False,False,2,True,False,5,1
2015-05-01,250000.0,1,6,False,61.315979999999996,False,False,False,1,False,True,5,3
2015-05-01,845000.0,4,11,True,267.56064,False,False,False,3,True,True,5,4
2014-11-26,324950.0,3,7,True,144.92867999999999,False,False,False,2,True,True,11,1
2014-06-10,470000.0,3,8,True,212.74787,False,False,False,1,True,True,6,2
2015-01-19,425000.0,4,8,False,283.539956,False,False,False,2,True,False,1,1
2015-04-17,475000.0,3,8,True,220.18010999999998,False,False,False,2,True,False,4,3
2014-07-22,810000.0,4,9,False,270.34773,False,False,False,2,True,False,7,4
2014-06-05,530000.0,4,8,False,205.31563,False,False,False,2,True,False,6,4
2014-06-18,1384000.0,4,11,True,398.55387,False,True,False,3,True,True,6,4
2014-09-10,462500.0,4,7,False,143.07062,False,False,False,1,False,False,9,3
2015-02-12,695000.0,2,8,False,201.59951,False,True,False,2,True,True,2,4
2014-11-10,600000.0,2,6,True,103.12233,False,False,False,1,False,False,11,4
2014-06-27,465000.0,4,9,False,284.28318,False,False,False,2,True,False,6,2
2015-05-07,306888.0,4,7,True,180.23182,False,False,False,1,True,False,5,2
2015-04-22,305000.0,4,7,True,188.59309,False,False,False,2,True,True,4,1
2014-07-07,670000.0,5,8,False,265.70258,False,False,True,2,True,False,7,3
2014-07-15,362764.0,3,7,False,135.63838,False,False,False,2,False,False,7,4
2014-05-06,725126.0,4,10,False,297.2896,False,False,False,2,True,False,5,3
2014-09-09,220000.0,5,7,False,117.05778,False,False,False,1,False,False,9,2
2014-07-15,645000.0,4,9,False,216.46399,False,False,False,2,True,False,7,3
2014-08-14,889000.0,4,9,False,298.21863,False,False,False,3,True,False,8,3
2014-10-30,192000.0,2,6,False,124.49002,False,False,False,1,True,True,10,1
2014-05-02,463000.0,3,7,False,158.86413,False,False,False,1,True,True,5,2
2014-07-14,308000.0,4,8,False,216.46399,False,False,False,2,True,False,7,1
2014-07-07,542500.0,3,8,False,189.52212,False,False,False,2,True,False,7,4
2014-06-20,218000.0,2,6,False,121.70293,False,False,False,2,False,False,6,2
2015-04-01,790000.0,4,7,True,169.08346,False,True,False,1,True,False,4,3
2014-07-31,589000.0,3,8,False,215.53496,False,False,False,2,True,False,7,3
2014-07-22,518380.0,4,9,False,261.05743,False,False,False,2,True,False,7,2
2014-09-23,542000.0,4,7,True,187.66406,False,False,False,2,True,False,9,3
2014-10-27,387000.0,3,7,False,124.49002,False,False,False,1,True,True,10,2
2014-12-29,336900.0,3,8,True,157.00607,False,False,False,2,True,False,12,1
2015-04-14,412000.0,3,7,False,122.63195999999999,False,False,False,1,True,True,4,3
2014-12-26,375500.0,4,9,False,213.769803,False,False,False,2,True,False,12,1
2015-03-30,390000.0,3,6,False,93.83203,False,False,False,1,False,True,3,2
2015-02-17,400000.0,4,7,False,183.01891,False,False,False,2,True,False,2,2
2014-08-08,270000.0,3,7,True,136.56741,False,False,False,2,True,True,8,1
2014-09-26,395000.0,2,8,True,150.50286,False,False,False,2,True,False,9,3
2014-06-10,310000.0,3,7,True,131.92226,False,False,False,1,True,True,6,2
2014-06-18,253779.0,4,6,True,188.59309,False,False,False,2,False,False,6,1
2014-06-23,725000.0,3,7,False,149.57383,False,False,True,1,True,True,6,4
2015-03-30,467000.0,5,6,True,193.23824,False,False,False,2,False,True,3,3
2014-06-17,809000.0,3,9,False,240.61877,False,False,False,2,True,False,6,4
2014-08-22,250000.0,3,7,True,182.08988,False,False,False,2,True,True,8,1
2015-05-08,410000.0,4,7,False,308.43796,False,False,False,2,True,False,5,1
2015-03-26,1003000.0,5,9,False,292.64445,False,False,False,2,True,False,3,4
2015-04-27,700000.0,3,7,False,125.41905,False,False,False,1,True,False,4,3
2015-03-30,605000.0,2,7,False,79.89658,False,False,False,1,False,True,3,4
2014-12-11,730000.0,4,8,True,188.59309,False,False,False,2,True,False,12,3
2014-06-09,546000.0,3,8,False,142.14159,False,False,False,2,True,False,6,4
2014-10-14,508000.0,4,8,True,308.43796,False,False,False,2,True,False,10,3
2014-05-14,538000.0,3,6,True,130.0642,False,False,False,1,True,False,5,3
2015-03-09,991500.0,4,11,False,354.88946,False,True,False,3,False,False,3,3
2014-10-29,922000.0,4,8,True,243.40586,False,True,False,2,True,True,10,3
2014-06-30,100000.0,2,6,False,86.39979,False,False,False,1,False,True,6,2
2014-12-22,274000.0,2,7,True,157.9351,False,False,False,2,False,True,12,1
2014-09-11,396000.0,5,7,True,263.84452,False,False,False,2,True,True,9,2
2015-04-08,800000.0,5,9,False,316.79923,False,False,False,2,True,False,4,4
2014-07-31,169500.0,2,6,False,73.39337,False,False,False,1,False,True,7,1
2014-06-24,355000.0,2,8,True,86.39979,False,False,False,2,True,False,6,3
2014-05-05,900000.0,3,7,False,123.56099,True,False,False,1,False,True,5,4
2014-06-02,653000.0,3,9,False,212.74787,False,False,False,2,True,False,6,3
2015-01-06,665000.0,3,8,False,161.65122,True,False,False,2,False,True,1,2
2015-05-13,242150.0,4,7,False,138.42547,False,False,False,1,True,True,5,1
2014-05-21,210000.0,3,6,False,115.19972,False,False,False,1,False,True,5,2
2014-08-28,389000.0,3,7,False,130.0642,False,False,False,1,True,True,8,3
2014-10-15,330000.0,3,7,False,122.63195999999999,False,False,False,1,True,False,10,3
2014-08-22,375000.0,4,7,False,192.30921,False,False,True,2,False,True,8,4
2015-03-31,320000.0,4,7,True,152.36092,False,False,False,2,True,True,3,2
2014-10-06,417500.0,5,7,True,210.88981,False,False,False,3,False,True,10,2
2014-08-05,506000.0,3,8,False,195.09629999999999,False,False,False,2,True,True,8,1
2014-06-10,490000.0,4,10,False,280.56706,False,False,False,2,True,False,6,1
2014-07-28,285000.0,4,8,True,233.18653,False,True,False,1,True,True,7,1
2014-06-26,225000.0,3,6,True,157.9351,False,False,True,2,False,True,6,2
2014-08-14,440000.0,3,8,False,191.38018,False,False,False,2,True,False,8,3
2015-03-27,555000.0,3,6,True,116.12875,False,False,False,1,False,False,3,3
2015-04-02,577500.0,2,8,False,216.46399,True,True,False,2,True,False,4,3
2014-11-10,370000.0,2,7,False,72.46433999999999,False,False,False,1,False,False,11,3
2014-06-10,420000.0,2,6,False,79.89658,False,False,False,1,False,True,6,3
2014-12-18,825000.0,4,8,False,202.52854,True,False,False,2,True,False,12,3
2015-05-11,340000.0,4,7,False,130.0642,False,False,False,1,True,True,5,2
2014-12-03,990000.0,4,7,True,258.27034,False,True,False,2,True,True,12,4
2014-08-07,420000.0,4,7,True,180.23182,False,False,False,1,True,True,8,4
2015-03-14,250000.0,4,7,False,186.73503,False,False,False,2,False,True,3,1
2015-01-14,1150000.0,3,7,False,163.50928,True,True,False,1,True,False,1,2
2014-09-26,355000.0,3,8,False,200.67048,False,False,False,2,False,False,9,1
2015-03-10,680000.0,3,7,True,149.57383,False,True,False,2,True,True,3,4
2014-10-06,760750.0,3,9,False,296.36057,False,False,False,2,True,False,10,4
2014-05-02,365000.0,3,7,False,101.26427,False,False,False,1,False,True,5,1
2015-04-08,299000.0,2,7,True,117.98681,False,False,False,1,True,True,4,1
2015-04-28,359950.0,4,7,False,169.08346,False,False,False,2,True,False,4,2
2014-11-08,310000.0,3,8,False,208.288526,False,False,False,2,True,False,11,1
2014-09-10,330000.0,3,6,True,124.49002,False,False,False,2,True,False,9,3
2014-11-17,230000.0,3,7,True,139.3545,False,False,False,1,True,True,11,1
2014-10-06,293550.0,4,7,True,196.95436,False,False,False,1,True,True,10,1
2014-09-25,392000.0,5,7,False,217.39302,False,False,False,2,True,False,9,3
2015-03-17,305000.0,3,6,False,158.86413,False,False,False,1,False,True,3,2
2014-05-16,317000.0,3,7,True,163.50928,False,False,True,2,False,True,5,1
2014-06-23,291500.0,3,6,False,81.75464,False,False,True,1,False,False,6,2
2014-06-05,276000.0,4,7,False,192.123404,False,False,False,2,True,False,6,1
2014-06-10,483300.0,4,7,False,112.41263,False,False,False,2,False,True,6,4
2014-07-29,605000.0,3,7,True,247.12198,False,False,False,2,False,True,7,4
2014-12-02,389900.0,3,7,False,200.67048,False,False,False,2,True,True,12,1
2014-12-12,415000.0,3,7,True,138.42547,False,False,False,1,True,True,12,2
2015-03-30,650000.0,3,8,False,202.52854,False,False,False,2,True,False,3,4
2015-02-25,529500.0,2,6,True,83.6127,False,False,False,1,False,True,2,4
2015-04-27,700000.0,3,7,True,197.88339,False,False,False,2,False,False,4,3
2015-03-19,259950.0,2,9,True,99.40621,False,False,False,2,False,False,3,1
2014-06-06,835000.0,2,8,False,211.81884,False,False,False,2,False,True,6,4
2015-01-02,325000.0,3,7,False,173.72861,False,False,False,2,True,False,1,2
2014-08-14,270000.0,3,8,True,120.7739,False,False,False,2,False,False,8,2
2015-03-27,325000.0,4,7,False,164.43831,False,False,False,2,True,False,3,1
2014-07-22,380000.0,3,6,False,85.47076,False,False,False,1,False,True,7,2
2015-01-06,325000.0,2,6,False,57.59986,False,False,False,1,False,True,1,2
2015-03-26,692500.0,3,9,False,224.82526,False,False,False,2,True,False,3,4
2014-09-26,710000.0,4,8,False,161.65122,False,False,True,2,False,True,9,4
2015-04-24,502000.0,3,8,False,148.6448,False,False,False,2,True,False,4,3
2014-08-26,230000.0,3,7,False,81.75464,False,False,False,1,False,True,8,1
2014-07-11,314000.0,3,7,True,168.15443,False,False,True,1,True,True,7,2
2015-03-20,400000.0,3,8,False,170.01248999999999,False,False,False,1,True,True,3,1
2015-02-13,610000.0,6,7,True,189.52212,False,True,False,2,True,True,2,3
2015-03-03,500000.0,3,7,False,87.32882,False,False,False,1,False,True,3,4
2014-06-10,589900.0,4,10,True,359.53461,False,False,False,4,True,False,6,3
2014-08-01,289950.0,4,7,True,139.3545,False,False,False,1,True,True,8,1
2014-11-05,443000.0,3,8,False,225.75429,False,False,False,2,True,False,11,1
2014-09-24,685000.0,3,8,True,153.28995,False,False,False,1,True,True,9,4
2014-10-25,490000.0,2,7,False,91.97397,False,False,False,1,False,True,10,3
2015-02-26,566000.0,3,8,False,144.92867999999999,False,False,False,2,True,False,2,4
2014-06-02,500000.0,3,7,True,159.79316,False,True,True,2,False,True,6,2
2014-06-26,663000.0,3,7,True,137.49644,False,False,True,2,False,True,6,3
2014-10-01,703011.0,2,8,True,127.27711,False,True,False,1,False,True,10,4
2014-09-30,271000.0,4,6,True,138.42547,False,False,False,1,True,True,9,2
2014-09-11,1385000.0,3,8,True,231.32847,False,True,False,3,False,False,9,4
2014-08-26,265000.0,3,7,False,131.92226,False,False,False,1,True,True,8,2
2014-09-15,940000.0,4,9,False,252.69616,False,False,True,3,False,True,9,4
2014-08-13,765000.0,3,9,True,209.03175,True,False,False,2,True,False,8,3
2014-12-30,550000.0,3,8,False,225.75429,False,False,False,2,True,False,12,4
2014-05-30,685000.0,4,9,False,214.60593,False,False,False,2,True,False,5,3
2014-05-02,295000.0,2,7,True,151.43189,False,False,False,2,True,False,5,1
2014-05-30,560000.0,3,8,False,185.806,False,False,False,1,True,True,5,3
2014-12-01,420000.0,3,7,False,115.19972,False,False,False,1,False,True,12,4
2014-07-22,350000.0,2,8,True,118.91584,False,False,False,2,True,False,7,3
2014-11-07,456000.0,5,7,True,252.69616,False,True,False,2,True,True,11,1
2014-12-16,265000.0,3,5,False,89.18688,False,False,False,1,False,True,12,3
2014-08-19,330000.0,3,8,True,161.65122,False,False,False,2,True,False,8,1
2015-01-15,271900.0,3,7,False,134.70935,False,False,False,2,False,False,1,1
2014-09-18,566000.0,4,8,False,176.5157,False,False,False,1,True,True,9,4
2014-09-25,399000.0,3,6,False,79.89658,True,False,False,1,False,True,9,4
2014-06-23,800000.0,4,8,True,327.01856,False,False,False,3,False,True,6,3
2015-01-30,252000.0,3,7,False,155.14801,False,False,False,2,True,False,1,2
2015-04-23,799900.0,4,9,True,281.49609,False,False,False,2,True,False,4,4
2014-10-16,343000.0,2,7,False,114.27069,False,False,False,1,False,True,10,2
2014-07-16,542126.0,4,8,False,219.25108,False,False,False,2,True,False,7,4
2015-03-31,490000.0,3,8,False,143.07062,False,False,False,1,True,True,3,2
2014-08-22,335000.0,4,7,False,177.44473,False,False,False,2,False,True,8,3
2014-05-21,175000.0,3,7,False,114.27069,False,False,False,1,True,True,5,1
2015-03-10,299900.0,4,8,True,216.46399,False,False,False,2,True,True,3,1
2015-03-18,566000.0,3,9,False,194.16727,False,False,False,2,True,False,3,4
2014-05-30,465000.0,4,8,True,169.08346,False,False,True,2,True,True,5,3
2014-10-16,275000.0,3,7,True,108.69651,False,False,False,1,True,False,10,2
2015-02-18,425000.0,3,7,False,109.62554,False,False,False,1,False,True,2,2
2015-01-30,472500.0,4,10,False,274.99288,False,False,False,2,True,False,1,1
2015-03-02,350000.0,3,7,True,132.85129,False,False,False,1,True,True,3,2
2015-02-23,482000.0,3,7,True,213.6769,False,False,False,1,True,True,2,3
2014-06-11,665000.0,6,7,True,394.83774999999997,False,False,False,3,False,False,6,2
2015-04-22,321000.0,3,7,False,187.106642,False,False,False,2,True,False,4,1
2014-07-22,510000.0,6,8,False,306.5799,False,False,False,4,True,False,7,4
2015-03-27,409900.0,3,8,True,157.00607,False,False,False,2,True,False,3,1
2015-03-16,541100.0,4,9,False,233.18653,False,False,False,2,True,False,3,3
2015-02-17,325000.0,2,6,False,99.40621,False,False,True,1,False,True,2,1
2015-04-22,240000.0,3,7,True,143.07062,False,False,False,1,True,True,4,1
2014-08-11,775000.0,4,8,True,392.05066,False,False,False,2,True,True,8,2
2015-04-23,229999.0,3,7,False,121.70293,False,False,False,1,True,True,4,1
2014-10-20,390000.0,3,8,False,209.03175,False,False,False,2,True,False,10,2
2015-04-29,306500.0,3,7,False,183.01891,False,False,False,2,True,False,4,1
2014-05-07,575000.0,4,7,False,153.28995,False,False,False,2,False,True,5,3
2014-06-06,387500.0,3,7,False,144.92867999999999,False,False,False,1,False,True,6,2
2014-05-24,199000.0,2,6,False,66.89016,False,False,True,1,False,True,5,1
2015-03-25,751000.0,4,9,False,259.19937,False,False,False,2,True,False,3,3
2014-09-15,570000.0,3,8,True,135.63838,False,False,False,3,True,False,9,3
2015-04-10,545000.0,4,8,False,175.58667,False,False,False,2,True,True,4,3
2014-06-26,390000.0,3,8,True,127.27711,False,False,False,3,True,False,6,3
2014-09-29,259950.0,2,6,False,73.39337,False,False,False,1,False,True,9,2
2015-04-14,287000.0,3,7,False,127.27711,False,False,False,2,True,False,4,2
2014-09-23,1200000.0,5,8,True,265.70258,False,False,False,2,True,False,9,4
2014-10-02,379000.0,3,8,False,128.20614,False,False,False,3,True,False,10,3
2014-12-31,614285.0,5,8,False,253.62519,False,False,False,2,True,False,12,3
2015-01-02,514500.0,4,9,True,277.77997,False,True,False,2,True,True,1,1
2014-06-18,325000.0,3,7,True,204.3866,False,False,False,2,True,True,6,1
2015-04-22,233000.0,3,7,True,183.94794,False,False,False,1,False,True,4,1
2014-12-04,237000.0,3,7,False,119.84487,False,False,False,2,False,True,12,1
2014-09-04,568500.0,4,9,False,279.63803,False,False,False,2,True,False,9,2
2014-11-18,219000.0,3,7,False,100.33524,False,False,False,1,False,False,11,1
2014-07-22,337000.0,4,8,False,242.47683,False,False,False,2,True,False,7,2
2014-08-06,525000.0,3,7,True,213.6769,False,False,False,1,True,True,8,4
2014-07-22,434000.0,3,8,False,170.01248999999999,False,False,False,2,True,False,7,2
2014-06-02,155000.0,1,6,False,66.89016,False,False,False,1,False,True,6,2
2014-11-14,358000.0,5,8,False,228.54138,False,False,False,2,True,False,11,2
2015-03-04,390000.0,5,7,True,209.03175,False,False,False,1,True,True,3,2
